feature1,feature2,correlation,p-value
averageCapitalLetterRatio,profanityWindow4,0.00179379775746,0.880781866441
averageCapitalLetterRatio,profanityWindow5,-0.0177643292619,0.137443525262
averageCapitalLetterRatio,punctuationRatio,0.136232323113,2.52970616713e-30
averageCapitalLetterRatio,secondPronounsCount,-0.0760186928137,1.95195341014e-10
averageCapitalLetterRatio,secondPronounsToWordRatio,-0.0295426801974,0.0134894383936
averageCapitalLetterRatio,sentimentLabel,0.0421250965811,0.000425710248556
averageCapitalLetterRatio,textDisplayLength,-0.105800025856,7.2646763194e-19
averageCapitalLetterRatio,textDisplayProcessedLength,-0.0896035852875,6.05956294632e-14
averageCapitalLetterRatio,textDisplayProcessedWordsCount,-0.0936478517879,4.25863167371e-15
averageCapitalLetterRatio,textDisplayWordsCount,-0.113694852792,1.47202722008e-21
averageCapitalLetterRatio,totalReplyCount,-0.0169961292256,0.155277348125
averageCapitalLetterRatio,userAverageBadWordsCount,-0.0589854334433,7.97315578934e-07
averageCapitalLetterRatio,userAverageBadWordsRatio,0.0148509983322,0.214329290805
averageCapitalLetterRatio,userAverageCapitalLetterRatio,0.573412638248,0.0
averageCapitalLetterRatio,userAverageCapitalWordRatio,0.52281006948,0.0
averageCapitalLetterRatio,userAverageEmoticonCount,0.0327416253312,0.00617698205886
averageCapitalLetterRatio,userAverageEmoticonToWordRatio,0.0416457654821,0.000494938711849
averageCapitalLetterRatio,userAverageFirstPronounsCount,-0.0936737880095,4.18516645087e-15
averageCapitalLetterRatio,userAverageFirstPronounsToWordRatio,0.00244679073118,0.837904543695
averageCapitalLetterRatio,userAverageHatewordsCount,-0.0967240098711,5.23008186021e-16
averageCapitalLetterRatio,userAverageHatewordsRatio,0.00117043532317,0.92204409304
averageCapitalLetterRatio,userAverageInsultsCount,-0.0423309721667,0.000398845974788
averageCapitalLetterRatio,userAverageInsultsRatio,0.0166373523892,0.164185351968
averageCapitalLetterRatio,userAverageLikeCount,0.00250993258009,0.833781772923
averageCapitalLetterRatio,userAverageNegativeCoefficient,-0.0983200804293,1.71584682356e-16
averageCapitalLetterRatio,userAverageNeutralCoefficient,0.0862306414688,5.08034602423e-13
averageCapitalLetterRatio,userAveragePositiveCoefficient,0.0983200804293,1.71584682356e-16
averageCapitalLetterRatio,userAverageProfanityWindow2,-0.0314768456968,0.00847823695632
averageCapitalLetterRatio,userAverageProfanityWindow3,-0.0176496073696,0.140001706617
averageCapitalLetterRatio,userAverageProfanityWindow4,-0.00654274690151,0.584351420056
averageCapitalLetterRatio,userAverageProfanityWindow5,-0.0248707513068,0.0375488784138
averageCapitalLetterRatio,userAveragePunctuationRatio,0.141191630296,1.81200387732e-32
averageCapitalLetterRatio,userAverageSecondPronounsCount,-0.105570187769,8.64411548946e-19
averageCapitalLetterRatio,userAverageSecondPronounsToWordRatio,-0.0442413403009,0.000214924667281
averageCapitalLetterRatio,userAverageTextDisplayLength,-0.121393842598,2.25864937643e-24
averageCapitalLetterRatio,userAverageTextDisplayProcessedLength,-0.106362421457,4.73992752561e-19
averageCapitalLetterRatio,userAverageTextDisplayProcessedWordsCount,-0.109717533023,3.54022827784e-20
averageCapitalLetterRatio,userAverageTextDisplayWordsCount,-0.128567092452,3.66576545349e-27
averageCapitalLetterRatio,userNumberOfComments,0.0934773558459,4.77417204544e-15
averageCapitalLetterRatio,userNumberOfContent,0.0718211817035,1.82483468964e-09
averageCapitalLetterRatio,userNumberOfReplies,0.0516838343456,1.5313183284e-05
averageCapitalLetterRatio,diffBadWordsCount,-0.0013400502394,0.910791221142
averageCapitalLetterRatio,diffBadWordsRatio,0.00048536006525,0.967630271047
averageCapitalLetterRatio,diffCapitalLetterRatio,0.00609149241885,0.610535233883
averageCapitalLetterRatio,diffCapitalWordRatio,0.0060650677445,0.612084523808
averageCapitalLetterRatio,diffEmoticonCount,0.000301928446739,0.979860341574
averageCapitalLetterRatio,diffEmoticonToWordRatio,0.00200877020945,0.866621151183
averageCapitalLetterRatio,diffFirstPronounsCount,-0.001237376965,0.917600949701
averageCapitalLetterRatio,diffFirstPronounsToWordRatio,-0.00297695901462,0.803436786803
averageCapitalLetterRatio,diffHatewordsCount,0.00189509172946,0.874104372153
averageCapitalLetterRatio,diffHatewordsRatio,0.00114097756589,0.924000083358
averageCapitalLetterRatio,diffInsultsCount,-2.18426122819e-05,0.998542869127
averageCapitalLetterRatio,diffInsultsRatio,0.000493154233943,0.967110752928
averageCapitalLetterRatio,diffLikeCount,1.41462807987e-05,0.999056294533
averageCapitalLetterRatio,diffNegativeCoefficient,-0.000661106830809,0.955919676795
averageCapitalLetterRatio,diffNeutralCoefficient,0.00236276629599,0.843397706095
averageCapitalLetterRatio,diffPositiveCoefficient,0.000661106830809,0.955919676795
averageCapitalLetterRatio,diffProfanityWindow2,-8.44342508651e-19,1.0
averageCapitalLetterRatio,diffProfanityWindow3,1.35914558856e-18,1.0
averageCapitalLetterRatio,diffProfanityWindow4,1.23352163055e-18,1.0
averageCapitalLetterRatio,diffProfanityWindow5,-3.13949079758e-18,1.0
averageCapitalLetterRatio,diffPunctuationRatio,0.00122423999778,0.918472696207
averageCapitalLetterRatio,diffSecondPronounsCount,-0.00101496933283,0.932372051563
averageCapitalLetterRatio,diffSecondPronounsToWordRatio,-0.00236409433629,0.843310824426
averageCapitalLetterRatio,diffTextDisplayLength,0.000804001751961,0.946405001294
averageCapitalLetterRatio,diffTextDisplayProcessedLength,0.000720718530672,0.951949582903
averageCapitalLetterRatio,diffTextDisplayProcessedWordsCount,0.000458607835982,0.96941353645
averageCapitalLetterRatio,diffTextDisplayWordsCount,0.000613557212991,0.959087234043
averageCapitalLetterRatio,readabilityScore,-0.0242321743797,0.042730929959
averageCapitalLetterRatio,diversityScore,-0.141467643786,1.36921571114e-32
averageCapitalWordRatio,averageEmoticonCount,0.00357953756041,0.764723921018
averageCapitalWordRatio,averageEmoticonToWordRatio,-0.0124873374283,0.29644045648
averageCapitalWordRatio,averageFirstPronounsCount,0.0122998175577,0.303753748559
averageCapitalWordRatio,averageFirstPronounsToWordRatio,0.13255526507,8.76521185854e-29
averageCapitalWordRatio,averageHatewordsCount,-0.0711262000642,2.61111784558e-09
averageCapitalWordRatio,averageHatewordsRatio,-0.0228002429341,0.0565778321101
averageCapitalWordRatio,averageInsultsCount,-0.0275699309142,0.0211364409543
averageCapitalWordRatio,averageInsultsRatio,-0.00132659719839,0.911683122103
averageCapitalWordRatio,averageLikeCount,0.00379779894,0.750839875382
averageCapitalWordRatio,averageNegativeCoefficient,-0.0595917283038,6.13719068934e-07
averageCapitalWordRatio,averageNeutralCoefficient,0.0132687843741,0.267239803995
averageCapitalWordRatio,averagePositiveCoefficient,0.0595917283038,6.13719068934e-07
averageCapitalWordRatio,averageProfanityWindow2,-0.00877184757889,0.463301477643
averageCapitalWordRatio,averageProfanityWindow3,-0.0176979533432,0.138919210619
averageCapitalWordRatio,averageProfanityWindow4,-0.0098043118723,0.412358370949
averageCapitalWordRatio,averageProfanityWindow5,-0.0228170435356,0.0563959523602
averageCapitalWordRatio,averagePunctuationRatio,0.127688786807,8.21239432449e-27
averageCapitalWordRatio,averageSecondPronounsCount,-0.0566063688962,2.17320932434e-06
averageCapitalWordRatio,averageSecondPronounsToWordRatio,-0.0364048466031,0.00232843063857
averageCapitalWordRatio,averageTextDisplayLength,-0.0867156461364,3.76051741506e-13
averageCapitalWordRatio,averageTextDisplayProcessedLength,-0.0754862959449,2.60940558397e-10
averageCapitalWordRatio,averageTextDisplayProcessedWordsCount,-0.0769167839918,1.19085297008e-10
averageCapitalWordRatio,averageTextDisplayWordsCount,-0.0899190272114,4.9465189264e-14
averageCapitalWordRatio,badWordsCount,-0.0301650820914,0.0116473366994
averageCapitalWordRatio,badWordsRatio,-0.00880955344513,0.461381392216
averageCapitalWordRatio,before,-0.00597079931642,0.617625629193
averageCapitalWordRatio,capitalLetterRatio,0.62436388421,0.0
averageCapitalWordRatio,capitalWordRatio,0.680678856599,0.0
averageCapitalWordRatio,emoticonCount,0.00234701948157,0.844428022756
averageCapitalWordRatio,emoticonToWordRatio,-0.00848064366329,0.478279383206
averageCapitalWordRatio,firstPronounsCount,0.00645612928663,0.58933669469
averageCapitalWordRatio,firstPronounsToWordRatio,0.0778467718276,7.09663310059e-11
averageCapitalWordRatio,hatewordsCount,-0.0473770967584,7.38937966957e-05
averageCapitalWordRatio,hatewordsRatio,-0.0107509926621,0.368701676788
averageCapitalWordRatio,insultsCount,-0.0197793768499,0.0981478617606
averageCapitalWordRatio,insultsRatio,-0.000642271358159,0.957174336988
averageCapitalWordRatio,isComment,0.00889201546656,0.457197730908
averageCapitalWordRatio,likeCount,0.00201752298612,0.866045460276
averageCapitalWordRatio,negativeCoefficient,-0.0356695290295,0.00285204536582
averageCapitalWordRatio,neutralCoefficient,0.0113460814922,0.342789776796
averageCapitalWordRatio,positiveCoefficient,0.0356695290295,0.00285204536582
averageCapitalWordRatio,profanityWindow2,-0.00446437736299,0.708951278917
averageCapitalWordRatio,profanityWindow3,-0.00948023995005,0.427979913
averageCapitalWordRatio,profanityWindow4,-0.00485638308575,0.684712660618
averageCapitalWordRatio,profanityWindow5,-0.0126452372926,0.290374432994
averageCapitalWordRatio,punctuationRatio,0.07980704025,2.33676032841e-11
averageCapitalWordRatio,secondPronounsCount,-0.0373135084313,0.00180336166628
averageCapitalWordRatio,secondPronounsToWordRatio,-0.0219422539576,0.0665360102054
averageCapitalWordRatio,sentimentLabel,0.019469189139,0.103533831239
averageCapitalWordRatio,textDisplayLength,-0.061337213354,2.84872948782e-07
averageCapitalWordRatio,textDisplayProcessedLength,-0.0539477509935,6.36714968265e-06
averageCapitalWordRatio,textDisplayProcessedWordsCount,-0.0549960562029,4.19138125795e-06
averageCapitalWordRatio,textDisplayWordsCount,-0.0634705426909,1.08382046875e-07
averageCapitalWordRatio,totalReplyCount,-0.00911251499388,0.446116109776
averageCapitalWordRatio,userAverageBadWordsCount,-0.0332640565985,0.00540331456795
averageCapitalWordRatio,userAverageBadWordsRatio,0.0025240426744,0.83286109138
averageCapitalWordRatio,userAverageCapitalLetterRatio,0.526202746879,0.0
averageCapitalWordRatio,userAverageCapitalWordRatio,0.56208606243,0.0
averageCapitalWordRatio,userAverageEmoticonCount,0.0179084219315,0.134281644829
averageCapitalWordRatio,userAverageEmoticonToWordRatio,-0.00612106866347,0.608803232367
averageCapitalWordRatio,userAverageFirstPronounsCount,-0.0207896172214,0.0821418820455
averageCapitalWordRatio,userAverageFirstPronounsToWordRatio,0.0753409610719,2.82363264516e-10
averageCapitalWordRatio,userAverageHatewordsCount,-0.0641734973576,7.82873381293e-08
averageCapitalWordRatio,userAverageHatewordsRatio,-0.0123996093277,0.299847071453
averageCapitalWordRatio,userAverageInsultsCount,-0.0150991721071,0.206768272913
averageCapitalWordRatio,userAverageInsultsRatio,0.0168925888526,0.157809621081
averageCapitalWordRatio,userAverageLikeCount,0.00393224232353,0.742327313571
averageCapitalWordRatio,userAverageNegativeCoefficient,-0.0615939346527,2.54017358694e-07
averageCapitalWordRatio,userAverageNeutralCoefficient,0.0407774123177,0.000647759571217
averageCapitalWordRatio,userAveragePositiveCoefficient,0.0615939346527,2.54017358694e-07
averageCapitalWordRatio,userAverageProfanityWindow2,-0.0223496211006,0.0616412396404
averageCapitalWordRatio,userAverageProfanityWindow3,-0.0209546237034,0.0797408145323
averageCapitalWordRatio,userAverageProfanityWindow4,-0.00676878144611,0.571435280655
averageCapitalWordRatio,userAverageProfanityWindow5,-0.0268935306101,0.024515449053
averageCapitalWordRatio,userAveragePunctuationRatio,0.0979591371984,2.21119248041e-16
averageCapitalWordRatio,userAverageSecondPronounsCount,-0.0650324139828,5.2369781925e-08
averageCapitalWordRatio,userAverageSecondPronounsToWordRatio,-0.0443431012291,0.000207819795776
averageCapitalWordRatio,userAverageTextDisplayLength,-0.0772186943765,1.00731296305e-10
averageCapitalWordRatio,userAverageTextDisplayProcessedLength,-0.0693503000516,6.42455575059e-09
averageCapitalWordRatio,userAverageTextDisplayProcessedWordsCount,-0.0711286952305,2.60777680101e-09
averageCapitalWordRatio,userAverageTextDisplayWordsCount,-0.0801145185766,1.95832090039e-11
averageCapitalWordRatio,userNumberOfComments,0.0651373612092,4.98419162905e-08
averageCapitalWordRatio,userNumberOfContent,0.0709416804318,2.87008877516e-09
averageCapitalWordRatio,userNumberOfReplies,0.0626555499519,1.57359560347e-07
averageCapitalWordRatio,diffBadWordsCount,-0.0030109865553,0.80123679737
averageCapitalWordRatio,diffBadWordsRatio,-0.00152242666584,0.898711694106
averageCapitalWordRatio,diffCapitalLetterRatio,0.00708866999173,0.553391617343
averageCapitalWordRatio,diffCapitalWordRatio,0.0059029688837,0.621626234221
averageCapitalWordRatio,diffEmoticonCount,7.39957910186e-05,0.995063735443
averageCapitalWordRatio,diffEmoticonToWordRatio,0.000335440287562,0.977625544
averageCapitalWordRatio,diffFirstPronounsCount,-0.00183513190768,0.878055988098
averageCapitalWordRatio,diffFirstPronounsToWordRatio,-0.00301973104457,0.800671691826
averageCapitalWordRatio,diffHatewordsCount,0.000918814442954,0.938765653321
averageCapitalWordRatio,diffHatewordsRatio,0.000538337719737,0.964099342343
averageCapitalWordRatio,diffInsultsCount,-0.000464260212634,0.969036744055
averageCapitalWordRatio,diffInsultsRatio,6.39876709637e-06,0.999573135516
averageCapitalWordRatio,diffLikeCount,7.20509167307e-05,0.995193476544
averageCapitalWordRatio,diffNegativeCoefficient,-0.00167170267671,0.888841845101
averageCapitalWordRatio,diffNeutralCoefficient,0.00393800629599,0.741963050707
averageCapitalWordRatio,diffPositiveCoefficient,0.00167170267671,0.888841845101
averageCapitalWordRatio,diffProfanityWindow2,3.2008502729e-19,1.0
averageCapitalWordRatio,diffProfanityWindow3,-5.49593273155e-19,1.0
averageCapitalWordRatio,diffProfanityWindow4,-3.11746951608e-19,1.0
averageCapitalWordRatio,diffProfanityWindow5,-2.08115682696e-18,1.0
averageCapitalWordRatio,diffPunctuationRatio,0.00128196255671,0.91464307127
averageCapitalWordRatio,diffSecondPronounsCount,-0.000413319514736,0.972432735162
averageCapitalWordRatio,diffSecondPronounsToWordRatio,-0.000507268556111,0.966170002439
averageCapitalWordRatio,diffTextDisplayLength,0.000117365519441,0.992170613408
averageCapitalWordRatio,diffTextDisplayProcessedLength,0.000128483793793,0.991428946939
averageCapitalWordRatio,diffTextDisplayProcessedWordsCount,-0.000200023860439,0.986656930539
averageCapitalWordRatio,diffTextDisplayWordsCount,-0.00016109097658,0.989253865588
averageCapitalWordRatio,readabilityScore,-0.0230278894908,0.0541544671657
averageCapitalWordRatio,diversityScore,-0.0789887507472,3.72750716683e-11
averageEmoticonCount,averageEmoticonToWordRatio,0.501421392404,0.0
averageEmoticonCount,averageFirstPronounsCount,0.0247551952885,0.038444897324
averageEmoticonCount,averageFirstPronounsToWordRatio,0.0264881326473,0.0267572873776
averageEmoticonCount,averageHatewordsCount,0.0426959849146,0.000355069875111
averageEmoticonCount,averageHatewordsRatio,0.043795435604,0.000248831625568
averageEmoticonCount,averageInsultsCount,0.050617004764,2.28793587157e-05
averageEmoticonCount,averageInsultsRatio,0.00626427062327,0.600448359714
averageEmoticonCount,averageLikeCount,0.0304685735241,0.0108328529799
averageEmoticonCount,averageNegativeCoefficient,-0.0583672279703,1.03848669777e-06
averageEmoticonCount,averageNeutralCoefficient,0.0213148887994,0.0746964952223
averageEmoticonCount,averagePositiveCoefficient,0.0583672279703,1.03848669777e-06
averageEmoticonCount,averageProfanityWindow2,-0.00932196563633,0.4357328662
averageEmoticonCount,averageProfanityWindow3,-0.0289120372367,0.0156138845334
averageEmoticonCount,averageProfanityWindow4,-0.0113221638742,0.343808226833
averageEmoticonCount,averageProfanityWindow5,-0.00963076937395,0.420681375272
averageEmoticonCount,averagePunctuationRatio,0.109388053594,4.58384964295e-20
averageEmoticonCount,averageSecondPronounsCount,0.00749917948135,0.530653146448
averageEmoticonCount,averageSecondPronounsToWordRatio,-0.0363513552181,0.00236332495273
averageEmoticonCount,averageTextDisplayLength,0.0515617992189,1.60391662103e-05
averageEmoticonCount,averageTextDisplayProcessedLength,0.0621091032281,2.01539964816e-07
averageEmoticonCount,averageTextDisplayProcessedWordsCount,0.0385608159406,0.00125867619736
averageEmoticonCount,averageTextDisplayWordsCount,0.030736093989,0.0101572999547
averageEmoticonCount,badWordsCount,0.0192992446745,0.106582773631
averageEmoticonCount,badWordsRatio,0.00253798606844,0.831951512094
averageEmoticonCount,before,-0.0067205799334,0.574178208936
averageEmoticonCount,capitalLetterRatio,0.0232462897422,0.0519115423277
averageEmoticonCount,capitalWordRatio,0.00204500242197,0.864238535576
